# 2d example: 32/64

RAW_SIMULATION_TIME: 1938.604717
Cycle; Dim; Run; Duration
cycle_4; dim_2; MD_prep; 32.547039
cycle_4; dim_2; MD_run; 33.410396
cycle_4; dim_1; MD_prep; 37.1584
cycle_4; dim_1; MD_run; 39.784138
cycle_1; dim_2; EX_prep; 19.0251
cycle_1; dim_2; Post_proc; 1.577651
cycle_1; dim_2; EX_run; 420.868878
cycle_1; dim_2; MD_prep; 23.192376
cycle_1; dim_2; MD_run; 24.313042
cycle_1; dim_1; EX_prep; 16.934474
cycle_1; dim_1; Post_proc; 3.053557
cycle_1; dim_1; EX_run; 3.37588
cycle_1; dim_1; MD_prep; 21.433547
cycle_1; dim_1; MD_run; 58.135511
cycle_2; dim_2; EX_prep; 23.10628
cycle_2; dim_2; Post_proc; 2.809652
cycle_2; dim_2; EX_run; 415.20498
cycle_2; dim_2; MD_prep; 26.57575
cycle_2; dim_2; MD_run; 27.518775
cycle_2; dim_1; EX_prep; 21.182478
cycle_2; dim_1; Post_proc; 3.20107
cycle_2; dim_1; EX_run; 3.979767
cycle_2; dim_1; MD_prep; 25.778443
cycle_2; dim_1; MD_run; 34.139204
cycle_3; dim_2; EX_prep; 29.386041
cycle_3; dim_2; Post_proc; 2.899366
cycle_3; dim_2; EX_run; 409.779953
cycle_3; dim_2; MD_prep; 47.314168
cycle_3; dim_2; MD_run; 13.159431
cycle_3; dim_1; EX_prep; 34.982116
cycle_3; dim_1; Post_proc; 6.131965
cycle_3; dim_1; EX_run; 3.775661
cycle_3; dim_1; MD_prep; 43.69698
cycle_3; dim_1; MD_run; 28.424662
CU_ID; New; exestart; exeEnd; Done; Cycle; Dim; Run
5525ec3523769c208311ddf5; 1874.442758; 1879.530758; 1882.489758; 1882.937758; cycle_4; dim_2; run_MD
5525ec4b23769c208311de20; 1896.396758; 1924.502758; 1927.449758; 1927.872758; cycle_4; dim_2; run_MD
5525ec4923769c208311de1b; 1893.905758; 1921.208758; 1924.264758; 1924.573758; cycle_4; dim_2; run_MD
5525ec4623769c208311de17; 1891.744758; 1919.058758; 1921.976758; 1922.582758; cycle_4; dim_2; run_MD
5525ec5323769c208311de2f; 1904.190758; 1932.325758; 1935.229758; 1935.966758; cycle_4; dim_2; run_MD
5525ec4223769c208311de0e; 1887.093758; 1913.894758; 1916.952758; 1917.655758; cycle_4; dim_2; run_MD
5525ec3e23769c208311de07; 1883.465758; 1903.574758; 1907.055758; 1907.553758; cycle_4; dim_2; run_MD
5525ec3e23769c208311de06; 1883.053758; 1903.241758; 1906.208758; 1906.703758; cycle_4; dim_2; run_MD
5525ec3423769c208311ddf3; 1873.157758; 1877.627758; 1880.605758; 1881.007758; cycle_4; dim_2; run_MD
5525ec3e23769c208311de08; 1883.834758; 1904.873758; 1909.250758; 1909.728758; cycle_4; dim_2; run_MD
5525ec4a23769c208311de1e; 1895.580758; 1923.694758; 1926.691758; 1927.138758; cycle_4; dim_2; run_MD
5525ec3423769c208311ddf4; 1873.554758; 1878.023758; 1881.416758; 1881.674758; cycle_4; dim_2; run_MD
5525ec5323769c208311de30; 1904.558758; 1932.551758; 1935.614758; 1936.123758; cycle_4; dim_2; run_MD
5525ec4d23769c208311de24; 1898.428758; 1925.775758; 1928.931758; 1929.725758; cycle_4; dim_2; run_MD
5525ec4e23769c208311de26; 1899.689758; 1927.113758; 1930.138758; 1930.425758; cycle_4; dim_2; run_MD
5525ec3923769c208311ddfd; 1878.445758; 1890.393758; 1893.381758; 1893.793758; cycle_4; dim_2; run_MD
5525ec3923769c208311ddfe; 1878.866758; 1891.994758; 1894.893758; 1895.264758; cycle_4; dim_2; run_MD
5525ec4723769c208311de19; 1892.527758; 1919.860758; 1922.841758; 1923.769758; cycle_4; dim_2; run_MD
5525ec4723769c208311de18; 1892.151758; 1919.289758; 1922.694758; 1923.643758; cycle_4; dim_2; run_MD
5525ec3823769c208311ddfc; 1877.587758; 1888.748758; 1891.673758; 1892.075758; cycle_4; dim_2; run_MD
5525ec3823769c208311ddfb; 1877.217758; 1887.607758; 1890.893758; 1891.151758; cycle_4; dim_2; run_MD
5525ec4c23769c208311de21; 1897.334758; 1924.731758; 1928.017758; 1928.414758; cycle_4; dim_2; run_MD
5525ec4c23769c208311de22; 1897.692758; 1924.964758; 1928.163758; 1928.583758; cycle_4; dim_2; run_MD
5525ec4e23769c208311de25; 1899.314758; 1926.352758; 1929.565758; 1929.873758; cycle_4; dim_2; run_MD
5525ec4f23769c208311de28; 1900.452758; 1928.452758; 1931.514758; 1931.703758; cycle_4; dim_2; run_MD
5525ec5223769c208311de2d; 1902.911758; 1931.173758; 1934.248758; 1934.487758; cycle_4; dim_2; run_MD
5525ec5223769c208311de2e; 1903.794758; 1931.747758; 1934.687758; 1934.892758; cycle_4; dim_2; run_MD
5525ec3723769c208311ddf9; 1876.420758; 1884.520758; 1887.985758; 1888.209758; cycle_4; dim_2; run_MD
5525ec4623769c208311de16; 1891.308758; 1918.829758; 1921.833758; 1922.437758; cycle_4; dim_2; run_MD
5525ec4523769c208311de14; 1889.968758; 1918.365758; 1921.546758; 1922.186758; cycle_4; dim_2; run_MD
5525ec4423769c208311de12; 1889.212758; 1917.497758; 1920.780758; 1921.113758; cycle_4; dim_2; run_MD
5525ec4423769c208311de13; 1889.569758; 1917.759758; 1920.919758; 1921.792758; cycle_4; dim_2; run_MD
5525ec3323769c208311ddf2; 1872.770758; 1876.121758; 1879.144758; 1879.545758; cycle_4; dim_2; run_MD
5525ec3623769c208311ddf7; 1875.182758; 1882.882758; 1885.798758; 1886.262758; cycle_4; dim_2; run_MD
5525ec5023769c208311de2a; 1901.673758; 1929.801758; 1932.891758; 1933.770758; cycle_4; dim_2; run_MD
5525ec3f23769c208311de09; 1884.662758; 1906.627758; 1909.939758; 1910.265758; cycle_4; dim_2; run_MD
5525ec4823769c208311de1a; 1893.477758; 1920.434758; 1923.461758; 1923.887758; cycle_4; dim_2; run_MD
5525ec5423769c208311de31; 1904.934758; 1933.124758; 1936.098758; 1936.298758; cycle_4; dim_2; run_MD
5525ec3d23769c208311de05; 1882.697758; 1901.393758; 1904.360758; 1904.740758; cycle_4; dim_2; run_MD
5525ec5023769c208311de29; 1901.343758; 1929.226758; 1932.091758; 1932.275758; cycle_4; dim_2; run_MD
5525ec3c23769c208311de03; 1881.383758; 1898.584758; 1901.911758; 1902.217758; cycle_4; dim_2; run_MD
5525ec3c23769c208311de02; 1881.040758; 1897.326758; 1900.409758; 1900.679758; cycle_4; dim_2; run_MD
5525ec3b23769c208311de01; 1880.641758; 1896.499758; 1899.576758; 1899.969758; cycle_4; dim_2; run_MD
5525ec4d23769c208311de23; 1898.049758; 1925.540758; 1928.792758; 1929.142758; cycle_4; dim_2; run_MD
5525ec3a23769c208311de00; 1879.743758; 1895.291758; 1898.213758; 1898.549758; cycle_4; dim_2; run_MD
5525ec3c23769c208311de04; 1881.829758; 1899.973758; 1902.833758; 1903.530758; cycle_4; dim_2; run_MD
5525ec3a23769c208311ddff; 1879.286758; 1893.774758; 1897.022758; 1897.313758; cycle_4; dim_2; run_MD
5525ebef23769c208311ddbf; 1804.418758; 1827.671758; 1831.199758; 1831.443758; cycle_4; dim_1; run_MD
5525ebee23769c208311ddbd; 1803.192758; 1825.317758; 1828.235758; 1828.483758; cycle_4; dim_1; run_MD
5525ebef23769c208311ddbe; 1804.017758; 1827.410758; 1830.391758; 1830.767758; cycle_4; dim_1; run_MD
5525ebec23769c208311ddbb; 1801.341758; 1822.802758; 1825.771758; 1826.024758; cycle_4; dim_1; run_MD
5525ebec23769c208311ddba; 1800.963758; 1820.907758; 1823.774758; 1824.123758; cycle_4; dim_1; run_MD
5525ec0023769c208311dddc; 1821.344758; 1855.214758; 1858.462758; 1858.957758; cycle_4; dim_1; run_MD
5525ec0723769c208311dde9; 1828.397758; 1861.978758; 1864.853758; 1865.231758; cycle_4; dim_1; run_MD
5525ebf923769c208311ddd0; 1814.873758; 1851.337758; 1854.451758; 1854.732758; cycle_4; dim_1; run_MD
5525ebf323769c208311ddc6; 1808.581758; 1837.444758; 1840.392758; 1840.618758; cycle_4; dim_1; run_MD
5525ec0523769c208311dde6; 1826.696758; 1860.327758; 1863.513758; 1864.055758; cycle_4; dim_1; run_MD
5525ec0a23769c208311ddef; 1831.324758; 1865.552758; 1868.846758; 1869.297758; cycle_4; dim_1; run_MD
5525ebfb23769c208311ddd3; 1816.082758; 1852.629758; 1855.689758; 1856.179758; cycle_4; dim_1; run_MD
5525ebfa23769c208311ddd1; 1815.295758; 1851.725758; 1854.990758; 1855.357758; cycle_4; dim_1; run_MD
5525ebf923769c208311ddcf; 1813.998758; 1848.974758; 1852.093758; 1852.411758; cycle_4; dim_1; run_MD
5525ec0523769c208311dde5; 1826.282758; 1860.114758; 1863.374758; 1863.932758; cycle_4; dim_1; run_MD
5525ec0023769c208311dddb; 1820.924758; 1854.664758; 1857.921758; 1858.221758; cycle_4; dim_1; run_MD
5525ec0123769c208311dddd; 1822.108758; 1856.135758; 1859.014758; 1859.238758; cycle_4; dim_1; run_MD
5525ec0823769c208311ddec; 1829.546758; 1864.385758; 1867.456758; 1867.692758; cycle_4; dim_1; run_MD
5525ebfc23769c208311ddd5; 1817.775758; 1853.052758; 1856.460758; 1857.371758; cycle_4; dim_1; run_MD
5525ebff23769c208311ddda; 1820.521758; 1854.121758; 1857.153758; 1858.091758; cycle_4; dim_1; run_MD
5525ebe823769c208311ddb4; 1797.701758; 1807.160758; 1810.357758; 1811.169758; cycle_4; dim_1; run_MD
5525ec0223769c208311dde0; 1823.341758; 1858.688758; 1861.759758; 1862.040758; cycle_4; dim_1; run_MD
5525ebf523769c208311ddc9; 1810.121758; 1841.264758; 1844.305758; 1844.608758; cycle_4; dim_1; run_MD
5525ebeb23769c208311ddb9; 1800.655758; 1819.450758; 1822.404758; 1822.840758; cycle_4; dim_1; run_MD
5525ec0123769c208311ddde; 1822.546758; 1857.591758; 1860.654758; 1861.038758; cycle_4; dim_1; run_MD
5525ebf423769c208311ddc7; 1808.950758; 1838.717758; 1841.717758; 1842.070758; cycle_4; dim_1; run_MD
5525ec0923769c208311dded; 1830.476758; 1865.114758; 1868.707758; 1869.165758; cycle_4; dim_1; run_MD
5525ebf023769c208311ddc0; 1805.182758; 1828.901758; 1831.866758; 1832.222758; cycle_4; dim_1; run_MD
5525ebf023769c208311ddc1; 1805.654758; 1830.790758; 1833.912758; 1834.205758; cycle_4; dim_1; run_MD
5525ec0223769c208311dddf; 1822.949758; 1858.136758; 1861.211758; 1861.428758; cycle_4; dim_1; run_MD
5525ebf423769c208311ddc8; 1809.395758; 1839.939758; 1843.073758; 1843.279758; cycle_4; dim_1; run_MD
5525ec0b23769c208311ddf1; 1832.573758; 1867.086758; 1870.035758; 1870.516758; cycle_4; dim_1; run_MD
5525ec0823769c208311ddeb; 1829.179758; 1863.841758; 1866.819758; 1867.139758; cycle_4; dim_1; run_MD
5525ebe723769c208311ddb3; 1796.685758; 1801.844758; 1804.848758; 1805.221758; cycle_4; dim_1; run_MD
5525ebe723769c208311ddb2; 1795.976758; 1798.515758; 1801.471758; 1801.975758; cycle_4; dim_1; run_MD
5525ebf823769c208311ddce; 1813.115758; 1847.639758; 1850.546758; 1850.973758; cycle_4; dim_1; run_MD
5525ebf723769c208311ddcd; 1812.724758; 1846.388758; 1849.471758; 1850.010758; cycle_4; dim_1; run_MD
5525ec0923769c208311ddee; 1830.862758; 1865.335758; 1868.287758; 1868.651758; cycle_4; dim_1; run_MD
5525ebf723769c208311ddcc; 1812.282758; 1845.066758; 1848.091758; 1848.343758; cycle_4; dim_1; run_MD
5525ebed23769c208311ddbc; 1802.181758; 1824.151758; 1827.044758; 1827.415758; cycle_4; dim_1; run_MD
5525ec0623769c208311dde8; 1827.453758; 1861.430758; 1864.713758; 1865.078758; cycle_4; dim_1; run_MD
5525ebea23769c208311ddb7; 1799.280758; 1816.076758; 1819.069758; 1819.804758; cycle_4; dim_1; run_MD
5525ec0723769c208311ddea; 1828.796758; 1862.907758; 1866.138758; 1866.553758; cycle_4; dim_1; run_MD
5525ebfd23769c208311ddd7; 1818.714758; 1853.478758; 1856.738758; 1857.632758; cycle_4; dim_1; run_MD
5525ec0a23769c208311ddf0; 1831.695758; 1866.444758; 1869.363758; 1869.583758; cycle_4; dim_1; run_MD
5525ebfc23769c208311ddd4; 1817.018758; 1852.840758; 1855.828758; 1856.335758; cycle_4; dim_1; run_MD
5525ebea23769c208311ddb8; 1799.716758; 1816.514758; 1819.855758; 1820.071758; cycle_4; dim_1; run_MD
5525ec0623769c208311dde7; 1827.057758; 1860.881758; 1864.168758; 1864.803758; cycle_4; dim_1; run_MD
5525ebfd23769c208311ddd6; 1818.288758; 1853.265758; 1856.599758; 1857.491758; cycle_4; dim_1; run_MD
5525ec0423769c208311dde3; 1825.018758; 1859.669758; 1862.587758; 1863.174758; cycle_4; dim_1; run_MD
5525ebf223769c208311ddc3; 1806.945758; 1833.418758; 1836.675758; 1836.939758; cycle_4; dim_1; run_MD
5525ebf223769c208311ddc4; 1807.342758; 1834.877758; 1837.904758; 1838.164758; cycle_4; dim_1; run_MD
5525ebf223769c208311ddc5; 1807.773758; 1836.180758; 1839.169758; 1839.466758; cycle_4; dim_1; run_MD
5525ec0423769c208311dde4; 1825.380758; 1859.888758; 1863.236758; 1863.807758; cycle_4; dim_1; run_MD
5525ebe923769c208311ddb5; 1798.084758; 1808.862758; 1813.174758; 1813.850758; cycle_4; dim_1; run_MD
5525ec0323769c208311dde1; 1824.208758; 1859.233758; 1862.310758; 1862.894758; cycle_4; dim_1; run_MD
5525ebfe23769c208311ddd8; 1819.161758; 1853.687758; 1856.876758; 1857.754758; cycle_4; dim_1; run_MD
5525ebe923769c208311ddb6; 1798.465758; 1810.707758; 1813.672758; 1813.976758; cycle_4; dim_1; run_MD
5525ebf623769c208311ddcb; 1811.501758; 1843.839758; 1846.883758; 1847.201758; cycle_4; dim_1; run_MD
5525ebff23769c208311ddd9; 1820.152758; 1853.905758; 1857.015758; 1857.939758; cycle_4; dim_1; run_MD
5525ebf523769c208311ddca; 1810.614758; 1842.583758; 1845.518758; 1846.182758; cycle_4; dim_1; run_MD
5525ebf123769c208311ddc2; 1806.537758; 1832.157758; 1835.370758; 1836.274758; cycle_4; dim_1; run_MD
5525ebfa23769c208311ddd2; 1815.694758; 1852.355758; 1855.543758; 1856.028758; cycle_4; dim_1; run_MD
5525ec0323769c208311dde2; 1824.521758; 1859.450758; 1862.449758; 1863.027758; cycle_4; dim_1; run_MD
5525e55423769c208311db4f; 113.211758; 136.629758; 139.644758; 139.983758; cycle_1; dim_2; run_MD
5525e55d23769c208311db65; 122.094758; 144.030758; 147.073758; 147.857758; cycle_1; dim_2; run_MD
5525e55d23769c208311db67; 122.849758; 144.291758; 147.347758; 148.094758; cycle_1; dim_2; run_MD
5525e55d23769c208311db66; 122.531758; 144.167758; 147.210758; 147.971758; cycle_1; dim_2; run_MD
5525e54b23769c208311db37; 104.860758; 126.137758; 129.124758; 129.315758; cycle_1; dim_2; run_MD
5525e54b23769c208311db36; 104.541758; 125.358758; 128.274758; 128.475758; cycle_1; dim_2; run_MD
5525e54b23769c208311db35; 104.203758; 107.665758; 110.625758; 110.923758; cycle_1; dim_2; run_MD
5525e55a23769c208311db5c; 119.154758; 138.874758; 142.468758; 143.693758; cycle_1; dim_2; run_MD
5525e55e23769c208311db69; 123.488758; 144.552758; 147.621758; 148.461758; cycle_1; dim_2; run_MD
5525e55923769c208311db5a; 118.424758; 138.620758; 142.195758; 143.431758; cycle_1; dim_2; run_MD
5525e55223769c208311db49; 111.170758; 121.871758; 124.873758; 125.069758; cycle_1; dim_2; run_MD
5525e55923769c208311db5b; 118.801758; 138.747758; 142.331758; 143.555758; cycle_1; dim_2; run_MD
5525e56023769c208311db6f; 125.398758; 145.573758; 148.772758; 149.802758; cycle_1; dim_2; run_MD
5525e54c23769c208311db38; 105.182758; 127.588758; 130.491758; 130.723758; cycle_1; dim_2; run_MD
5525e54c23769c208311db39; 105.549758; 128.841758; 131.824758; 131.921758; cycle_1; dim_2; run_MD
5525e55023769c208311db43; 109.076758; 116.305758; 119.293758; 119.489758; cycle_1; dim_2; run_MD
5525e55123769c208311db48; 110.729758; 121.296758; 124.389758; 124.595758; cycle_1; dim_2; run_MD
5525e55023769c208311db45; 109.776758; 117.851758; 120.815758; 120.940758; cycle_1; dim_2; run_MD
5525e55023769c208311db44; 109.384758; 117.571758; 120.532758; 120.699758; cycle_1; dim_2; run_MD
5525e55b23769c208311db5f; 120.139758; 139.258758; 142.876758; 144.057758; cycle_1; dim_2; run_MD
5525e56123769c208311db71; 126.083758; 145.833758; 149.046758; 150.029758; cycle_1; dim_2; run_MD
5525e55123769c208311db46; 110.054758; 119.480758; 122.456758; 122.676758; cycle_1; dim_2; run_MD
5525e55123769c208311db47; 110.389758; 119.949758; 122.939758; 123.140758; cycle_1; dim_2; run_MD
5525e55e23769c208311db6a; 123.779758; 144.926758; 148.087758; 149.204758; cycle_1; dim_2; run_MD
5525e55823769c208311db58; 117.759758; 138.120758; 141.448758; 142.164758; cycle_1; dim_2; run_MD
5525e55a23769c208311db5e; 119.777758; 139.133758; 142.740758; 143.932758; cycle_1; dim_2; run_MD
5525e55b23769c208311db60; 120.398758; 139.397758; 143.011758; 144.173758; cycle_1; dim_2; run_MD
5525e55a23769c208311db5d; 119.432758; 139.001758; 142.604758; 143.813758; cycle_1; dim_2; run_MD
5525e55823769c208311db56; 116.914758; 137.870758; 141.175758; 141.928758; cycle_1; dim_2; run_MD
5525e55823769c208311db57; 117.271758; 137.998758; 141.312758; 142.041758; cycle_1; dim_2; run_MD
5525e54d23769c208311db3a; 106.019758; 130.105758; 133.036758; 133.210758; cycle_1; dim_2; run_MD
5525e54d23769c208311db3c; 106.684758; 131.537758; 134.542758; 134.854758; cycle_1; dim_2; run_MD
5525e54d23769c208311db3b; 106.329758; 131.367758; 134.406758; 134.736758; cycle_1; dim_2; run_MD
5525e55923769c208311db59; 118.151758; 138.494758; 142.059758; 143.307758; cycle_1; dim_2; run_MD
5525e55223769c208311db4a; 111.515758; 123.325758; 126.422758; 126.552758; cycle_1; dim_2; run_MD
5525e55223769c208311db4b; 111.866758; 124.107758; 127.006758; 127.178758; cycle_1; dim_2; run_MD
5525e56023769c208311db6e; 125.096758; 145.439758; 148.636758; 149.691758; cycle_1; dim_2; run_MD
5525e55623769c208311db54; 115.538758; 137.602758; 140.902758; 141.706758; cycle_1; dim_2; run_MD
5525e55b23769c208311db61; 120.738758; 139.957758; 143.148758; 144.288758; cycle_1; dim_2; run_MD
5525e54e23769c208311db3d; 107.045758; 110.915758; 113.911758; 114.171758; cycle_1; dim_2; run_MD
5525e54e23769c208311db3e; 107.320758; 108.861758; 111.877758; 112.068758; cycle_1; dim_2; run_MD
5525e54e23769c208311db3f; 107.681758; 111.038758; 114.047758; 114.289758; cycle_1; dim_2; run_MD
5525e55323769c208311db4d; 112.505758; 134.122758; 137.090758; 137.255758; cycle_1; dim_2; run_MD
5525e55323769c208311db4e; 112.817758; 135.368758; 138.362758; 138.544758; cycle_1; dim_2; run_MD
5525e56023769c208311db70; 125.751758; 145.701758; 148.909758; 149.919758; cycle_1; dim_2; run_MD
5525e55f23769c208311db6d; 124.750758; 145.312758; 148.498758; 149.566758; cycle_1; dim_2; run_MD
5525e55f23769c208311db6c; 124.411758; 145.186758; 148.362758; 149.444758; cycle_1; dim_2; run_MD
5525e55f23769c208311db6b; 124.095758; 145.058758; 148.225758; 149.321758; cycle_1; dim_2; run_MD
5525e55323769c208311db4c; 112.186758; 132.752758; 135.651758; 135.795758; cycle_1; dim_2; run_MD
5525e55c23769c208311db62; 121.087758; 140.521758; 143.899758; 144.399758; cycle_1; dim_2; run_MD
5525e55c23769c208311db63; 121.395758; 141.816758; 144.796758; 144.903758; cycle_1; dim_2; run_MD
5525e55523769c208311db51; 113.931758; 137.219758; 140.202758; 140.462758; cycle_1; dim_2; run_MD
5525e55523769c208311db53; 114.605758; 137.476758; 140.765758; 141.595758; cycle_1; dim_2; run_MD
5525e55523769c208311db52; 114.269758; 137.344758; 140.339758; 140.577758; cycle_1; dim_2; run_MD
5525e54a23769c208311db32; 103.198758; 105.040758; 107.946758; 108.137758; cycle_1; dim_2; run_MD
5525e55e23769c208311db68; 123.186758; 144.425758; 147.483758; 148.217758; cycle_1; dim_2; run_MD
5525e54a23769c208311db34; 103.831758; 106.788758; 109.743758; 109.919758; cycle_1; dim_2; run_MD
5525e55423769c208311db50; 113.536758; 136.806758; 139.781758; 140.095758; cycle_1; dim_2; run_MD
5525e55c23769c208311db64; 121.702758; 143.656758; 146.684758; 146.893758; cycle_1; dim_2; run_MD
5525e54a23769c208311db33; 103.525758; 105.508758; 108.485758; 108.611758; cycle_1; dim_2; run_MD
5525e54f23769c208311db42; 108.763758; 114.468758; 117.392758; 117.622758; cycle_1; dim_2; run_MD
5525e55723769c208311db55; 116.188758; 137.739758; 141.038758; 141.823758; cycle_1; dim_2; run_MD
5525e54f23769c208311db40; 108.089758; 112.649758; 115.651758; 115.895758; cycle_1; dim_2; run_MD
5525e54f23769c208311db41; 108.419758; 113.021758; 115.936758; 116.147758; cycle_1; dim_2; run_MD
5525e58a23769c208311dbab; 167.505758; 367.493758; 577.066758; 577.067758; cycle_1; dim_2; run_EX
5525e58a23769c208311dbac; 167.797758; 360.360758; 570.236758; 570.236758; cycle_1; dim_2; run_EX
5525e58723769c208311db9f; 164.140758; 368.691758; 577.691758; 577.695758; cycle_1; dim_2; run_EX
5525e58a23769c208311dbaa; 167.225758; 366.642758; 576.588758; 576.589758; cycle_1; dim_2; run_EX
5525e57d23769c208311db80; 154.759758; 155.551758; 366.299758; 366.299758; cycle_1; dim_2; run_EX
5525e58523769c208311db98; 161.922758; 375.610758; 587.586758; 587.586758; cycle_1; dim_2; run_EX
5525e58523769c208311db99; 162.239758; 361.995758; 573.132758; 573.133758; cycle_1; dim_2; run_EX
5525e58823769c208311dba5; 165.753758; 360.536758; 573.126758; 573.133758; cycle_1; dim_2; run_EX
5525e58823769c208311dba4; 165.462758; 367.142758; 577.272758; 577.278758; cycle_1; dim_2; run_EX
5525e58823769c208311dba3; 165.208758; 375.291758; 585.832758; 585.842758; cycle_1; dim_2; run_EX
5525e58823769c208311dba2; 164.950758; 378.333758; 589.329758; 589.330758; cycle_1; dim_2; run_EX
5525e58623769c208311db9c; 163.101758; 374.850758; 583.967758; 583.967758; cycle_1; dim_2; run_EX
5525e58623769c208311db9e; 163.654758; 376.218758; 585.841758; 585.842758; cycle_1; dim_2; run_EX
5525e58623769c208311db9d; 163.348758; 367.635758; 577.275758; 577.278758; cycle_1; dim_2; run_EX
5525e58c23769c208311dbb1; 169.452758; 366.980758; 577.063758; 577.067758; cycle_1; dim_2; run_EX
5525e58c23769c208311dbb0; 169.160758; 377.226758; 589.319758; 589.330758; cycle_1; dim_2; run_EX
5525e58523769c208311db9b; 162.809758; 377.637758; 588.491758; 588.492758; cycle_1; dim_2; run_EX
5525e58923769c208311dba8; 166.665758; 378.047758; 588.653758; 588.654758; cycle_1; dim_2; run_EX
5525e57a23769c208311db74; 151.269758; 152.283758; 360.893758; 360.894758; cycle_1; dim_2; run_EX
5525e58223769c208311db90; 159.536758; 160.815758; 375.991758; 375.992758; cycle_1; dim_2; run_EX
5525e58123769c208311db8d; 158.660758; 160.223758; 376.607758; 376.608758; cycle_1; dim_2; run_EX
5525e58023769c208311db88; 157.198758; 158.087758; 376.952758; 376.953758; cycle_1; dim_2; run_EX
5525e58023769c208311db89; 157.502758; 158.286758; 376.604758; 376.608758; cycle_1; dim_2; run_EX
5525e58b23769c208311dbaf; 168.867758; 375.869758; 585.838758; 585.842758; cycle_1; dim_2; run_EX
5525e57d23769c208311db7d; 153.926758; 155.131758; 367.259758; 367.263758; cycle_1; dim_2; run_EX
5525e57d23769c208311db7e; 154.193758; 155.280758; 368.453758; 368.457758; cycle_1; dim_2; run_EX
